startDate,endDate,status,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,distributionChannel,userLanguage,QID2,QID23,QID67,QID40,QID41_TEXT,QID42,QID43,QID44,QID45,QID46_TEXT,QID47_TEXT,QID70,QID71,QID72,QID48,QID49,QID50,QID51,QID52,QID53,QID54,QID55,QID56,QID57,QID58,QID59,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID80_TEXT,QID60,QID61,QID63,QID64,QID65,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,Treatment,FL_35_DO
2023-02-20 13:17:28,2023-02-20 13:28:39,0,100,670,1,2023-02-20 13:28:39,R_1M0ZiOBeBZwnUCu,,,,,anonymous,EN,1,4,,4,IRAN SHOULD NOT HAVE THE ABILITY TO MAKE THESE WEAPONS,0,0,1,,SO IRAN CANNOT MAKE THESE WEAPONS,,4,3,4,0,1E-07,1,3,2,2,0,3,2,3,3,1,3,4,3,0,7,7,1,TO TRY TO KEEOP THESE COUNTRIES IN CONTROL,3,0,2,4,1,63f3d525-5a04-6059-00f8-7d68febd2013,81,2,12,1,1,4,2,1,14063,2,FL_47
2023-02-20 13:08:42,2023-02-20 13:28:41,0,100,1198,1,2023-02-20 13:28:42,R_vjLh41DhbsBAFot,,,,,anonymous,EN,1,2,4,3,the promise was made cant really go back on it.. practice was made when warned not to,3,2,1,, the strike as a possible war crime that required an investigation. war crime is illegal,,3,3,3,1,0.52,1,2,3,3,1,3,2,2,3,3,3,3,2,1,1,1,2,defend the integrity of American political discourse by exposing foreign countries.  We need peace and world trade,2,0,2,3,2,63f3d2f8-fc81-1462-6c1b-32aa7619d568,52,2,19,1,1,6,2,1,12958,1,FL_46
2023-02-20 13:28:10,2023-02-20 13:28:42,0,100,32,1,2023-02-20 13:28:43,R_2R1vxdtMR1fnI2H,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d7b4-307d-e8c9-b1ee-d6b25a0711d7,61,1,18,16,15,3,3,3,28168,,
2023-02-20 13:18:56,2023-02-20 13:28:58,0,100,601,1,2023-02-20 13:29:00,R_scYo8HtfTetqdAl,,,,,anonymous,EN,1,4,,5,Do we really need more nuclear weapons in the world to monitor?,5,0,0,,Nothing would make the airstrike illegal under international ,,4,4,4,1,"0.001,0.52",1,0,3,4,0,4,4,0,0,1,3,3,4,4,7,4,"1,2,3,4,8,9,10",Greed.  An example would be Russia tryinh to control Ukrainr.,4,0,1,4,2,63f3d572-52ed-0e21-8041-46d9fdde3b92,79,2,19,1,1,6,1,4,85016,2,FL_47
2023-02-20 13:23:59,2023-02-20 13:28:59,0,100,299,1,2023-02-20 13:29:01,R_3qeb7pi1l1u4PVg,,,,,anonymous,EN,1,3,4,2,people may take that as a sign that america is weak,1,2,2,4,,"if someone attacks you, you are well within your rights to attack back and defend yourself",2,4,4,0,"0.001,0.0001",0,1,0,3,0,3,1,1,0,3,3,3,2,2,2,2,15,to gain control of foreign countries and their resources ,3,0,4,4,2,63f3d6ba-271b-fdef-5e4e-4cc320791a20,18,2,10,2,14,4,1,3,79602,6,FL_58
2023-02-20 13:24:16,2023-02-20 13:29:06,0,100,289,1,2023-02-20 13:29:06,R_2OHzc2LERPqrXAx,,,,,anonymous,EN,1,3,4,1,Because he does not know what he is doing,0,3,4,,,,1,7,4,1,1E-07,1,2,0,0,0,3,1,0,4,4,1,1,0,2,2,7,"1,2",Because they think they're big and bad and they can do whatever they want,4,0,11,4,1,63f3d6d9-fb5b-fa2a-1826-b953f3f0bfff,58,2,1,1,1,5,10,4,30281,0,FL_45
2023-02-20 13:05:39,2023-02-20 13:29:06,0,100,1407,1,2023-02-20 13:29:07,R_2SC6e1bIL0bmnJ0,,,,,anonymous,EN,1,4,,1,By the books. I believe in the Law and none are above not even then USA. NOT MATTER THE SITUATION WE MUST GO BY THE BOOKS. THATS HOW U GAIN RESPECT OF OTHERS AND THE VOTE OF UR PPL.,1,2,3,,If the allegations was false. If the information was given prior and He didn't inform his peers .,,3,3,4,1,"0.001,0.0001",1,3,3,1,0,3,2,1,3,2,1,3,2,2,1,1,"1,3,4,5,8,10,12,14",For a vote. It's to conjoin those of the same mind set W/O actually saying it.,4,0,3,1,4,63f3d252-e938-1337-b73a-b095114972f6,30,2,2,2,1,4,5,4,76109,2,FL_47
2023-02-20 13:19:32,2023-02-20 13:29:06,0,100,573,1,2023-02-20 13:29:07,R_3R1LB6sK7WvVoE8,,,,,anonymous,EN,1,4,,1,Because there is not enough to make a second nuclear weapon,3,3,4,4,,Because of the risk of Iran making nuclear weapons,4,3,3,1,"0.52,1e-7",1,4,3,3,0,4,2,0,3,4,0,0,0,2,7,1,"1,2,3,4,8,9,12",Because they want power and control over everything,3,0,11,4,1,63f3d57b-08f2-a2bb-690b-55c520f65363,56,1,8,1,1,6,8,4,98665,6,FL_58
2023-02-20 13:20:44,2023-02-20 13:29:07,0,100,502,1,2023-02-20 13:29:07,R_ZruPTTwL63Y839D,,,,,anonymous,EN,1,4,,5,I approve the decision because they are a totalitarian state!,5,0,1,5,,It would be preemptive and protect us all considering we made a deal with them not to!,3,3,4,2,0.52,0,4,3,4,0,4,3,2,3,3,3,3,4,3,7,4,"1,2,3,4,6,7,8,9,10,11,14",The reasons are usually do to totalitarian governments participating in the production of nuclear weapons!,4,0,2,3,1,63f3d5f7-86fa-1bc4-09d7-0c37094af493,46,1,1,1,1,6,10,1,14211,5,FL_57
2023-02-20 13:16:39,2023-02-20 13:29:06,0,100,747,1,2023-02-20 13:29:08,R_2yrXr5wDiWEcBBA,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d2d9-991e-0e9c-0699-02d2f15827a6,44,2,8,1,1,6,1,3,74006,5,FL_57
2023-02-20 13:13:59,2023-02-20 13:29:13,0,100,913,1,2023-02-20 13:29:13,R_svqzmeATWJiOyBj,,,,,anonymous,EN,1,4,,5,No valid reason to alllow Iran to have nuclear weapons.,5,0,0,,Obvious violation of national soverenty ,,4,3,3,1,"0.52,0.51",1,4,4,4,1,3,3,3,4,4,3,3,2,3,7,2,"1,2",to limit actioins against their country,3,0,1,4,1,63f3d449-9cde-6df9-d55e-03fdff9835f7,78,2,14,1,1,5,10,4,85755,2,FL_47
2023-02-20 13:14:43,2023-02-20 13:29:14,0,100,871,1,2023-02-20 13:29:15,R_126m10YX2PJ0D7i,,,,,anonymous,EN,1,4,,2,There was non reason for any of this is the first place as this proved nothing was a scare tactic,4,4,3,,"WE are just wasting resources on a potential maybe , this is literally not an issue at all and  a waste",,1,2,0,1,0.00001,1,1,0,4,0,4,3,1,2,4,2,2,2,3,2,2,"1,2,4",It depends and the only reason is because we caused them to hate us ,4,0,11,1,2,63f3d47c-6e90-0aa2-3d8e-1432aadc3238,22,1,3,1,1,3,1,4,92173,3,FL_55
2023-02-20 13:09:10,2023-02-20 13:29:22,0,100,1212,1,2023-02-20 13:29:23,R_3qU2R5ilRMLXFwN,,,,,anonymous,EN,1,4,,5,Need to wait and see what Iran will do next before taking any action,5,2,1,3,,There aren’t any reasons to make it legal for Iran to build nuclear weapons so the President has the right to airstrike Iran’s nuclear weapon facilities. ,4,4,4,1,"0.51,0.0001",1,4,0,2,0,4,4,4,1,0,4,4,4,4,7,3,"1,2,4,8,9,12",To let them know that they aren’t following international laws. ,4,0,1,4,2,63f3d35a-8ea6-4b6d-3fcd-d5c9593db3f7,76,2,6,1,1,5,2,2,55124,6,FL_58
2023-02-20 13:23:57,2023-02-20 13:29:24,0,100,327,1,2023-02-20 13:29:25,R_1GO1lIWDTvL6o8C,,,,,anonymous,EN,1,2,4,3,need to be very careful,1,3,3,3,,a threat to our country,3,3,3,0,"0.001,0.52",1,3,2,3,1,3,3,2,2,2,1,2,1,2,1,2,"1,2,4,8,9,10",all about the power,2,0,4,4,2,63f3d6c6-5519-9abb-94dd-91531220f8d0,66,2,19,1,1,6,2,4,98383,4,FL_56
2023-02-20 13:28:53,2023-02-20 13:29:27,0,100,33,1,2023-02-20 13:29:27,R_1lcuakJJ1JXDzzh,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d7e3-5781-949c-54d4-b7acbc1015ba,60,2,-3105,1,1,3,7,4,95747,1,FL_46
2023-02-20 13:21:55,2023-02-20 13:29:38,0,100,462,1,2023-02-20 13:29:38,R_1Qmz8NCButcHQdH,,,,,anonymous,EN,1,4,,5,Iran should not be allowed to have nuclear weaons,4,0,1,,If innocent citizens were harmed or killed.,,4,3,3,0,"0.52,1e-7",1,1,2,3,0,4,2,2,0,1,1,1,2,3,1,2,"1,2,3,4",I'm not sure,3,0,1,4,2,63f3d640-cb67-5e5e-6d74-76765fd1b1c8,73,2,11,1,1,2,1,1,2816,1,FL_46
2023-02-20 13:24:00,2023-02-20 13:29:41,0,100,340,1,2023-02-20 13:29:41,R_1oC5qDL5H2zQYYr,,,,,anonymous,EN,1,1,4,0,He’s a horrible President ,0,4,4,,,,0,7,4,1,"0.001,0.52",1,2,2,2,1,2,2,1,3,3,3,3,3,2,2,2,"1,2,3,4,7,8,9,10,11,12,13",No idea ,3,1,2,4,1,63f3d6c6-ac0e-f04c-ce36-ca7e55e0bbec,48,1,5,1,1,5,10,4,89108,0,FL_45
2023-02-20 13:16:06,2023-02-20 13:29:47,0,100,820,1,2023-02-20 13:29:47,R_sIpKDMJlwpCdSKJ,,,,,anonymous,EN,1,2,4,3,There is no urgent threat to respond with force,3,1,0,4,,Only if there was an eminent  threat to our nation,3,3,4,1,0.52,1,2,2,3,0,4,3,3,2,2,2,3,2,2,1,1,"1,2,3,4,8,9,10","Some political leaders are crazy,egotistical and are power driven",3,0,2,4,2,63f3d4c6-23c2-2f16-1121-3063a881b307,62,2,20,16,14,8,3,1,10509,6,FL_58
2023-02-20 13:06:56,2023-02-20 13:29:47,0,100,1371,1,2023-02-20 13:29:47,R_5vii5vYbZiDVmsV,,,,,anonymous,EN,1,4,,0, I'll feel that Iran should be stopped from producing any nuclear weapons.,3,0,0,,If the air strikes focused on areas where there were High volumes of sevilian casualties.,,4,2,4,0,"0.52,0.51",1,3,1,3,0,4,4,4,2,4,1,1,4,3,7,4,"1,2,3,4,5,8,9,10,14",When they threaten the country or the contryd alies,4,0,3,2,2,63f3d29f-586e-640f-77da-15d967efd8e5,51,1,3,1,1,2,1,3,30813,2,FL_47
2023-02-20 13:22:45,2023-02-20 13:29:51,0,100,426,1,2023-02-20 13:29:52,R_qJdUJQDrvmeHoJP,,,,,anonymous,EN,1,4,,3,everything is good with me,3,2,2,,,,2,3,2,0,1E-07,1,3,2,2,0,2,3,3,3,3,3,3,2,2,2,2,"1,2,8",NOTHING COMES TO MIND,2,0,2,4,1,63f3d677-f7ae-da54-3c5b-ea8ddb5c1444,56,1,9,1,1,4,9,3,70433,0,FL_45
2023-02-20 13:25:20,2023-02-20 13:29:52,0,100,271,1,2023-02-20 13:29:52,R_3iVDgrnR4IkVBil,,,,,anonymous,EN,1,4,,3,no reason ,2,1,1,,not really sure ,,2,2,1,0,1E-07,0,2,2,2,0,1,2,3,2,2,2,2,1,2,2,2,3,not really sure ,2,0,2,3,2,63f3d714-1183-1650-91b1-908a46b09b45,58,2,5,1,1,5,4,1,13668,3,FL_55
2023-02-20 13:11:00,2023-02-20 13:29:58,0,100,1137,1,2023-02-20 13:29:58,R_3fB3xWndjM3rtXf,,,,,anonymous,EN,1,4,,2,He went back on his word,0,4,3,2,,If he has warned them many times,2,2,4,0,"0.52,0.0001",1,4,3,3,0,3,0,1,3,2,2,2,2,2,7,2,"1,2,3,4,8,9,12",It makes them  look strong,3,0,1,4,1,63f3d3b8-8021-bb68-9325-a8c294724166,79,1,12,1,1,7,4,3,21502,6,FL_58
2023-02-20 12:58:04,2023-02-20 13:30:01,0,100,1916,1,2023-02-20 13:30:02,R_31HmYCo1LnDJTMC,,,,,anonymous,EN,1,2,4,3,Breaking international law,2,2,2,3,,If they already tested that would have already broke the law in the first place but we didn't even know it when they did it could all be hearsay ,2,3,3,1,0.52,1,1,1,3,0,4,2,3,2,2,0,0,1,2,1,3,"1,4,9",To make themselves feel superior to other countries it's a pissing contest for all involved they really don't care what the people of there countries want,2,0,10,2,2,63f3d0ae-691a-1716-ccee-b8bf5c061bbc,60,2,2,1,1,2,1,4,89122,6,FL_58
2023-02-20 13:15:38,2023-02-20 13:30:23,0,100,884,1,2023-02-20 13:30:23,R_2WHcJOkHGwFpqWg,,,,,anonymous,EN,1,2,4,3,Because under international law it would have been illegal if he had,4,1,0,5,,I think it would be considered legal if the U.S. felt it was a direct threat to the country and it's people.,3,4,4,0,"0.52,0.0001",1,3,3,3,0,3,3,3,1,2,3,3,3,2,1,3,"1,2,3,4",To show strength.,3,0,3,4,2,63f3d4a9-68ea-7c15-da22-caf9a7a8ac2d,60,1,10,1,1,4,1,1,11772,6,FL_58
2023-02-20 13:22:31,2023-02-20 13:30:23,0,100,471,1,2023-02-20 13:30:23,R_1LFgf5oKf4ZrTHg,,,,,anonymous,EN,1,4,,4,Because the possibility is there for Iran to create more nuclear weapons.,3,0,0,3,,If it was seen as a very likely threat against the US and our allies,3,3,3,0,0.52,1,2,1,3,0,2,3,2,4,3,3,3,2,2,1,3,"1,2,3,4,8,9,10",Because they see them as a threat to us.,3,0,1,4,1,63f3d678-c996-125c-fdb8-9a8e5b8f5475,64,2,20,1,1,6,9,2,63052,4,FL_56
2023-02-20 13:24:36,2023-02-20 13:30:25,0,100,348,1,2023-02-20 13:30:25,R_1KcLWwYYoBl2KS1,,,,,anonymous,EN,1,4,,4,Safety,4,1,1,,It was said that it wasn’t,,2,3,1,1,"0.52,0.00001",1,2,2,3,1,3,3,2,0,1,3,3,3,3,1,3,"1,2,4,9,10",To keep in power,3,0,2,4,2,63f3d6f1-38b4-27a7-1d6c-5b648ef1a072,61,1,11,1,1,8,1,1,12144,3,FL_55
2023-02-20 13:30:16,2023-02-20 13:30:26,0,100,9,1,2023-02-20 13:30:27,R_115T7YuxQPSAI9D,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cece-cc92-e0a9-8def-821e624bc8b4,39,1,19,2,1,7,1,4,94203,,
2023-02-20 13:25:02,2023-02-20 13:30:27,0,100,324,1,2023-02-20 13:30:27,R_ey7XbR438br0CBz,,,,,anonymous,EN,1,4,,2,We should use an air strike to knock out Iran's nuclear capabilities.,2,3,2,,,,1,4,4,1,"0.52,0.51",1,3,3,3,0,3,3,3,2,3,3,3,3,1,7,2,"1,2,3,4,7,8,9",They make threats to protect our own interests and to make sure that our enemies understand the consequences and ramifacations if they don't comply.,3,0,2,4,2,63f3d710-5cec-5ed2-baf0-5caaedf15ac5,56,1,10,1,1,8,3,1,6492,0,FL_45
2023-02-20 13:21:09,2023-02-20 13:30:27,0,100,558,1,2023-02-20 13:30:28,R_1pESDEdoXr2dUAg,,,,,anonymous,EN,1,4,,5,Iran is a rogue nation ,0,3,4,,None because Iran is under sanctions and is not supposed to engage in nuclear test,,2,2,4,2,"0.001,0.52",1,3,3,4,0,4,4,1,4,4,1,1,3,4,7,2,"1,2,4,7,13",Foreign countries push the US to the line without crossing ,4,0,1,4,1,63f3d60d-d771-8f15-98c7-15bb8314cf19,59,1,9,1,1,6,10,3,24422,2,FL_47
2023-02-20 13:22:12,2023-02-20 13:30:32,0,100,500,1,2023-02-20 13:30:32,R_1rHttQw2R11Zzlf,,,,,anonymous,EN,1,4,,3,we don't need another war to start,4,3,3,3,,if it meant harm to the us or any of the NATO allies,2,3,3,1,1E-07,1,2,2,2,0,4,3,2,1,3,3,3,2,2,7,7,"1,2,3,4,9",one word POWER,3,0,1,4,2,63f3d64d-543b-ba38-ce7a-6c400d485cf2,75,2,4,1,1,4,1,4,87114,6,FL_58
2023-02-20 13:29:35,2023-02-20 13:30:37,0,100,61,1,2023-02-20 13:30:37,R_3MAnUX40x7SN89o,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d812-6c79-e067-d12c-2bee46a5c061,67,2,9,1,1,8,10,1,15106,1,FL_46
2023-02-20 13:30:09,2023-02-20 13:30:42,0,100,32,1,2023-02-20 13:30:42,R_2fcUj41FQyCps0B,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d842-7ae3-a8f0-76c0-fded46779d5c,22,1,1,1,1,2,2,4,85281,0,FL_45
2023-02-20 13:21:40,2023-02-20 13:30:48,0,100,548,1,2023-02-20 13:30:49,R_3nNwk0SKChbxbP0,,,,,anonymous,EN,1,4,,2,I don't agree that Iran should have nuclear capability,2,2,3,,,,3,3,4,1,"0.001,0.52",1,4,3,3,0,3,3,3,4,1,2,3,2,3,7,2,"1,3,4","They are hoping that the foreign countries would take their threats seriously.  But because we have too many crossed red lines involving threats, they probably won't believe it.",3,0,1,4,1,63f3d649-d557-b162-04ec-b656c0c95de7,93,2,7,1,1,8,10,3,34222,0,FL_45
2023-02-20 13:14:36,2023-02-20 13:30:49,0,100,972,1,2023-02-20 13:30:50,R_QbmkoL9kHv6ntHr,,,,,anonymous,EN,1,4,,0,"The nuclear weaon may cause harmful outcome to the world, so it should be stoped.",2,2,2,,"If no prove that Iran has nuclear weapon, then the stri@e would be illigle.",,2,3,1,0,0.52,1,1,1,1,0,4,1,2,2,3,3,3,2,2,2,2,15,Maybe just for their political crears.,3,0,11,1,4,63f3d48b-45b2-483f-a983-085f6eafa346,56,2,19,7,1,8,7,2,53189,1,FL_46
2023-02-20 13:07:08,2023-02-20 13:30:54,0,100,1425,1,2023-02-20 13:30:54,R_YSvjjwTrNBic0zD,,,,,anonymous,EN,1,4,,4,Iran should not have ever been allowed to possess nuclear capabilities in the first place. It is clear that their possession of this capability would be used for an offensive nature rather than a defensive one.,3,1,1,3,,Iran has demonstrated already that it is a strong supporter of terrorism and has no intent of changing on that matter. To allow Iran to have weapons of mass destruction is a threat to the whole world.,3,3,4,1,"0.001,0.52",1,3,2,3,0,2,3,2,3,3,2,2,1,3,7,2,"1,2,3,4,8,9,10","T draw a line in the sand that shouldn't be crossed. When a country that shouldn't possess weapons of mass destruction acquires them without proper authority to do so, sanctions must be placed.",4,0,2,4,1,63f3d2bd-89c6-eb24-c47b-6cfc87afb638,64,1,10,15,1,4,7,3,78642,4,FL_56
2023-02-20 13:30:32,2023-02-20 13:30:59,0,100,27,1,2023-02-20 13:31:00,R_aaV5Be5lPM05CMN,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d85f-043b-585a-67d8-04867c7eb433,73,2,8,1,1,2,10,1,18042,6,FL_58
2023-02-20 13:23:16,2023-02-20 13:31:05,0,100,469,1,2023-02-20 13:31:06,R_pnuophTDGBlA7EB,,,,,anonymous,EN,1,4,,5,So that the nuclear arms would be destroyed to avoid the United States to be struck by a nuclear attack,4,2,4,5,,The fact that Iran could use nuclear arms against the United States and therefore keep the United States safe against a nuclear attack,0,4,4,0,1E-07,1,1,0,4,0,4,4,1,4,4,0,0,0,0,7,7,"1,2,3,4,6,7,8,9,10,11,12,13,14",Threatening peace,5,0,2,2,1,63f3d6a0-893c-a303-c88c-7812c04fca76,66,2,4,1,1,2,10,1,15221,4,FL_56
2023-02-20 13:30:56,2023-02-20 13:31:18,0,100,21,1,2023-02-20 13:31:19,R_3nNHjs1oZDLegLk,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d860-1f05-e243-76c7-7dbe4e686e73,69,2,13,6,1,6,2,4,89117,,
2023-02-20 13:16:44,2023-02-20 13:31:24,0,100,879,1,2023-02-20 13:31:24,R_3LjqDXzF4NKLQ5a,,,,,anonymous,EN,1,4,,1,I don't condone breaking International Law..,0,4,4,2,,"Unfortunately, I believe that that would be a drastic action by the U. S.; and I believe that it could have devastating effects throughout the world.",1,7,4,0,1E-07,1,3,2,3,0,3,2,2,4,4,0,0,0,2,7,2,"1,2,3,4,8,9,10",It seems to me that they have become nothing more than saber rattlers and bullies.,4,0,1,4,1,63f3d50f-4140-4c54-193c-bca7b5d430a5,67,2,2,1,1,6,10,4,85128,4,FL_56
2023-02-20 13:30:08,2023-02-20 13:31:24,0,100,76,1,2023-02-20 13:31:25,R_2QthoVL105otxgl,,,,,anonymous,EN,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d7ef-b48f-a1e7-bacf-cfa384d9a8b1,90,2,8,1,1,6,10,4,94588,2,FL_47
2023-02-20 13:24:52,2023-02-20 13:31:25,0,100,392,1,2023-02-20 13:31:26,R_z2mcna1LoQNh5Rf,,,,,anonymous,EN,1,4,,3,I think that he was correct to destroy the facilities but should have made sure that the mission would be 100 % successful.,3,1,1,4,,It would be legal because it's in reaction to an illegal act by Iran and is providing safety to the world.,4,1,3,1,"0.52,1e-7",1,2,3,3,0,3,2,2,3,0,1,1,2,2,7,3,"1,2,3,4",They make threats against countries to try to control their actions.,4,0,1,4,2,63f3d705-2fc4-1645-8d3c-b5bd8cddbf91,68,2,10,1,1,7,9,1,4605,5,FL_57
2023-02-20 13:26:47,2023-02-20 13:31:26,0,100,278,1,2023-02-20 13:31:26,R_32Jevrucx3glcfp,,,,,anonymous,EN,1,4,,3,Security ,3,2,1,,,,3,3,2,0,0.52,1,2,2,3,0,3,2,2,2,3,2,3,2,2,1,3,"1,4",Dominance ,4,0,2,4,2,63f3d770-890f-0d7b-f01d-f637c57ca80f,69,2,14,1,1,6,2,1,13461,0,FL_45
2023-02-20 13:15:13,2023-02-20 13:31:32,0,100,979,1,2023-02-20 13:31:33,R_ZrV5QOFIsnP3Yqd,,,,,anonymous,EN,1,4,,1,It appears the President did not definitievely confirm that Iran had a nuclear weapon. It seems the action was taken on information Iran itself had provided.,2,3,3,,"In the scenario, it was stated the action was not illegal. However, I believe it would be very imprudent of the US to carry out such a strike based soley on the limited information avalable.",,1,1,3,1,"0.001,0.52",1,3,2,2,0,4,4,3,4,3,1,1,2,1,7,1,"1,3,4","Hopefully, a threat will be heeded by an enemy of the US. But some politicians take a stance because that is what they think their constituents want to hear.",4,0,1,4,1,63f3d4c5-2666-72e0-6bce-1403658b000e,72,2,9,1,1,5,10,2,65625,2,FL_47
2023-02-20 13:17:12,2023-02-20 13:31:35,0,100,862,1,2023-02-20 13:31:35,R_332dyzZIWRP3HiP,,,,,anonymous,EN,1,4,,1,"Even though I am against necular weapons I don't believe that the United States should blow up their necular facilities,  it could lead to war",4,2,3,2,,"I don't think that it would be legal there are so many reasons that could lead to war considering all that is going on in the world right now with problems with Russia,  China and North Korea it's just too volatile too risky",2,1,3,1,"0.001,0.0001",1,2,1,1,0,4,3,3,2,1,3,2,2,3,1,3,"1,2,4",To show how strong they are and that they won't be intimated by anyone ,4,0,1,4,2,63f3d52e-42bf-43b9-d390-14c89b195883,68,2,8,1,1,4,1,3,21228,4,FL_56
2023-02-20 13:08:15,2023-02-20 13:31:35,0,100,1399,1,2023-02-20 13:31:35,R_1ilYO1qr3OT7NKY,,,,,anonymous,EN,1,4,,4,To stop mass destruction ,4,2,2,3,,To stop mass destruction ,2,3,2,0,1E-07,1,2,1,2,0,2,3,2,2,3,3,3,2,2,2,2,15,Want to control,3,0,11,4,3,63f3d308-93e4-ac74-5b07-47c1e0103903,43,2,4,2,1,2,2,3,29168,4,FL_56
2023-02-20 13:21:41,2023-02-20 13:31:41,0,100,600,1,2023-02-20 13:31:42,R_1jHRCtwWpFXYFgy,,,,,anonymous,EN,1,4,,4,be a tough call but to many extremist within Iran ,4,1,1,,they've been warned so i see no reason really,,2,3,4,1,"0.001,0.52",1,3,2,3,0,3,4,2,1,2,3,3,3,2,7,2,"1,2",to try to convey to them that this could make us react in a way that would be bad for them a deterrent sort of,3,0,2,4,2,63f3d61f-14bf-354b-4d71-28c27f72c052,64,1,15,1,1,6,1,3,33756,1,FL_46
2023-02-20 13:23:08,2023-02-20 13:31:45,0,100,517,1,2023-02-20 13:31:45,R_2ONouehrg6LzTRP,,,,,anonymous,EN,1,4,,1,nuclear weapons will only take 1 month to build more,2,3,2,,because they already built one and used it,,2,1,3,1,"0.001,0.52",1,2,3,2,0,4,2,1,3,4,3,3,2,3,1,3,"1,2,4,7,8,9","to show how strong us is and what would happen if they took certain actions, also to bluff ",3,0,3,4,1,63f3d68d-96e9-3f96-c684-50451f278b29,70,2,19,1,1,7,9,3,33904,3,FL_55
2023-02-20 13:21:22,2023-02-20 13:31:45,0,100,623,1,2023-02-20 13:31:46,R_3stXKGjPXFl4jkX,,,,,anonymous,EN,1,4,,2,Destroying nuclear facilities could be dangerous for the residents that live near them.,3,1,2,,I can't think of any reason why it would be illegal.,,2,2,4,1,0.51,1,2,1,2,0,3,2,1,1,3,1,1,2,2,2,2,"2,4,8,9",The political leaders think their policies and way of doing things is better than others. ,2,0,3,4,2,63f3d62a-9f3a-545e-5e09-f2cfbab75405,61,2,15,1,1,6,3,4,98550,2,FL_47
2023-02-20 13:23:35,2023-02-20 13:31:47,0,100,492,1,2023-02-20 13:31:48,R_1g14n14kMd9kjei,,,,,anonymous,EN,1,4,,2,I think this might lead to further problems,2,1,1,,Can a president decide this without congress approval? Would the air strikes kill Iranian people?,,2,7,2,0,1E-07,1,3,2,2,0,3,2,2,2,3,2,2,2,2,1,2,"1,2,4,9",To increase the country’s power to other nations,1,0,3,4,2,63f3d6bb-766c-567c-b9d9-bca1aa8f65ce,71,2,4,1,1,6,3,4,34431,1,FL_46
2023-02-20 13:24:04,2023-02-20 13:31:49,0,100,464,1,2023-02-20 13:31:49,R_3g7auAboXU9Hd7r,,,,,anonymous,EN,1,4,,4,Iran is to unstable to be allowed nukes,1,2,1,,to keep unstable gov. from acquiring nukes,,2,2,3,0,"0.001,0.52",1,3,3,3,0,1,3,4,4,4,0,0,1,2,7,3,"1,2,3,4,8,9,10",to sound like they have authority,2,0,1,4,1,63f3d6b2-21dd-78e2-a386-3a51eb367513,63,1,8,1,1,5,10,4,89048,1,FL_46
2023-02-20 13:14:33,2023-02-20 13:31:49,0,100,1036,1,2023-02-20 13:31:50,R_2tKnmuJpJzImwHQ,,,,,anonymous,EN,1,4,,3,Iran has been anti American for a long time and they could use a nuclear bomb agaisnt the USA,3,1,1,3,,I am not sure because I do not really understand International law about entering into another country to destroy nuclear weapons but if they are treaties about nuclear weapons then maybe the Iran is not allowed them,3,3,3,1,1E-07,1,2,2,2,0,2,3,3,2,1,3,3,3,2,1,2,"1,2,3,4,8,9,10",I think they are trying to make sure other countries know that the USA will not be threaten out of acting properly for the freedoms of their people,3,0,2,4,2,63f3d477-f748-3847-4613-e30ea9799988,69,2,10,1,1,8,2,3,22193,4,FL_56
2023-02-20 13:22:34,2023-02-20 13:31:50,0,100,556,1,2023-02-20 13:31:51,R_1eVSGYJGIONjnDJ,,,,,anonymous,EN,1,2,4,3,Need to get rid of the nukes before they’re used against us.,0,2,3,5,,Because Iran was breaking international law.,3,2,4,0,"0.001,0.52",1,4,3,3,0,2,2,0,4,4,0,0,0,2,7,1,"1,2,3,4",To throw their weight around.,3,0,1,4,1,63f3d658-f3dc-7dc0-d4b2-ebd2d0843718,58,2,8,1,1,7,10,2,48079,5,FL_57
